Acceleration_ms2,Time_s,Displacement_m
4.0581311290499436,6.75975964266809,87.50045213443897
9.531785910894204,7.987145832194586,306.3983511390243
7.453942447208348,2.57963219804574,26.251919163800967
6.187255599871848,6.286253586109289,127.02701467814951
1.982177084203147,5.760285233123112,28.941540943396852
1.981947943193925,8.345020730203883,69.18038210359347
1.0517943155978948,9.07026189876448,36.45882747401382
8.728673384861883,0.2203520376261294,3.7098458023920955
6.210592611560483,6.772797198682047,145.02967011929886
7.226689489062432,0.6131744112853172,3.8308390901811693
0.6955526958101232,5.5337007842658235,10.657626343070914
9.714143595538946,2.9475640175324145,44.26711345152307
8.408205087604006,3.137088335269198,49.373812562039824
2.5172215514436234,3.59428918417833,14.838290581427296
2.2273371884674558,6.25079524559114,44.205091359802225
2.2423428436076214,3.407094660120815,7.599024604610857
3.3903013081156086,7.353720600843776,87.33951362257696
5.48518610050626,4.104821117181309,46.69921274430225
4.603477677100099,0.7766966830685903,6.893198777757687
3.2666768318813983,7.859222440592662,99.60911096488853
6.312602499862605,2.9290074134677897,25.90180012873004
1.8251916761943974,4.3843921080327,15.513839597309312
3.2753741610845726,6.885894443896825,74.98530902087833
3.980437511290071,3.391315955772249,24.360399907150768
4.832664850061842,0.6601979958524846,-6.412743269112347
7.9591716332336295,3.801818365426855,63.907508870568996
2.3969009305044175,9.450040968673603,103.70748722393454
5.385227164929311,6.453170533255726,115.72931255651963
6.127938404189403,6.747643571805348,133.17191926764528
0.9412789208399783,6.3595933210126345,22.369849507604847
6.271676093063665,2.0700221756984245,16.787626622617516
2.1199791750292696,4.241505254612573,20.98538768810651
1.1179901333601554,7.5343040037968505,26.77314595761113
9.514412603906665,1.1035916857762758,7.038218773007047
9.673504314208314,2.8507424832881516,33.40779761106579
8.17977480710638,2.835559173811951,31.62393428636861
3.3938308071470216,4.376987383185609,37.6426048594247
1.4278850830606467,9.805650535327633,72.61881046464742
7.00021375186549,0.7682752121698372,2.1416351517680687
4.681448690526213,5.2351398443678905,59.290726648430535
1.6593632310253987,1.8757103519208835,6.138220162099263
5.2041806460570665,9.709697799556468,245.41711614315116
0.8266909505945748,1.2217046968018956,-10.95308363406159
9.13854381974843,4.095649923379753,80.54906580454154
2.9584098252001607,7.405061349862601,80.9912684924072
6.793961701362829,7.075088837471708,176.03817572340768
3.4612552228494042,4.285013505249929,26.315183597905765
5.440646201189203,3.530589262731911,18.06866825934619
5.693747653761156,4.036362547673419,47.773526601106376
2.2561173274925066,2.716335005270529,9.777207470787525
9.711053963763307,2.132796093197318,13.656544984659742
7.863761821930588,4.882093005833011,88.83652882278425
9.425239944859797,2.7584841850693125,49.59805751930121
9.000859829062664,2.945870482482776,37.53152137702923
6.1800497987053085,6.601885028398115,138.32323843174376
9.25780523271961,9.688519583828933,431.25865593086917
1.3406787694932352,6.076008285537813,14.324415111737641
2.3618371929818793,0.8620967239431662,0.028695259258068373
0.9296592446501116,0.8482777771552631,-0.9899313849113516
3.590638142251011,9.519089886371104,160.68542287528226
4.192434252050079,3.043178824042603,18.841290136311994
3.077815801852011,1.011463162216507,2.892139595905941
8.373006336943329,6.030541412788777,151.50381625622765
3.889156603589098,6.274122905073634,70.24473892964532
3.1688778420301174,6.5201977191750125,69.78353052967243
5.65561279000336,2.747280075789659,11.622651753853765
1.8387801372602453,0.24959577372330286,-10.166631373047496
8.120871317163378,9.653652157599272,382.0900317265294
1.2082311149578229,2.5838411523419147,6.5614246497770665
9.875425897704915,6.79266025172022,227.5410310125178
7.836325308318245,7.095635711799225,190.31356621894622
2.387798974574638,6.139073429086908,41.466020705364194
0.5524601126742228,3.1977832027151174,1.5145170762051432
8.246883570320925,2.7838529122642512,23.998232168403653
7.2151447665523625,6.016915998756761,126.9208520287824
7.425568096389379,8.674346772755746,282.61858844925365
7.827068293516485,9.472663916341617,358.2838669965663
1.2034241914738584,1.1484674635972008,-1.2978257808104146
3.90542442117059,1.6328032647174267,8.978176989589127
1.6007560654887323,9.452888961952489,61.975193745088475
8.699482545818139,7.391698760514446,240.9460191636249
6.4213322048618,8.841638865814753,246.98365672465246
3.6435312361001673,2.1060630779398974,9.612993430620223
1.1038043277172245,5.9171001239830785,18.087846052606622
3.454332056298791,7.041281984732989,92.21640634134305
3.5892415592540967,6.833107665925029,79.43299744032586
7.431258694211609,4.140701739580311,66.83548951459551
6.556795977874525,0.2524094277439539,-1.1848682798914625
8.928521054475102,5.870967962362204,153.08593922265433
4.986041789038518,2.605705237878127,16.01009392051909
1.636145336413866,4.557517036814614,12.77528943379221
7.275825478618453,9.580052049329792,333.80785958236396
7.727457961860526,4.0504496446601035,63.07649830987232
5.832133376910214,8.414035905977824,207.64877891944644
7.824188209568329,1.9665519969175864,15.550722876710319
5.191058165461712,6.7573589304477855,122.49591071195115
5.465961879128944,9.77236884894554,265.6024596794446
4.561639674406221,1.1087416986420744,-2.4350003499510393
0.7414817040689043,0.18236742804920092,4.344379436279596
1.5249685564363924,4.392469647062882,8.795660293695684
0.7985772640239754,1.0169922822085353,3.3442596510072904
6.545898907005914,7.50900506179469,187.63603588264826
3.4863818202251036,9.154031772100733,136.54234906928983
5.331421566064677,4.3968076298167125,51.99693244164746
9.121881502297883,2.661245257338866,29.96550443246787
2.868276176914312,4.400592858165437,23.988887022291284
4.398637768838483,7.26213339671501,122.72485162741394
7.677735816158963,0.1896361996456727,-3.1214543723231505
2.6735825721704134,5.935594495898502,43.07595085416766
1.2313091433735335,6.171587680385053,23.826801204765548
3.252638802680796,6.413113644269761,70.30593405694565
2.0316022289130418,2.4960185918106848,5.622234607524408
9.332127697254444,7.169121961443455,245.6344556573284
8.17714360586196,1.0047757146845864,6.77537513387521
6.517335686849023,2.0727763310213283,3.1391077193038495
8.778875606783318,8.78695346187937,336.27077660157005
8.134884730541588,7.413359192193007,220.73649758884625
2.2724155594173405,0.236080984712318,2.4536123310446096
8.97931048565479,2.558924977661022,16.3103038405555
5.623751298198682,2.2226241816323293,26.601217928550437
8.170681474058593,2.7809826475660286,34.24338149471609
9.012867349273186,2.5508417257708755,30.064793056559914
3.521033012232707,0.7190103278541728,6.801916752790142
1.545493283012929,4.643511114308521,28.348516595299444
2.665384044148446,7.354061400383035,76.41683516333723
4.557523991949435,6.10664407470262,89.70870970598341
8.271140276263685,6.761429519120989,189.71724003359395
8.676940540935263,0.9033768675087677,2.834876809867397
0.5660452400463116,9.519758030750193,23.2766417677216
5.352099374486874,8.401069155045946,184.7508087597136
4.465404529913401,8.070394153107062,141.99298687560082
2.6100241994719373,8.247539669913499,82.03500073171364
1.6387209896699866,9.333834030514337,71.00473574633476
