Voltage_V,Resistance_Ohm,Current_A
90.51508840451963,67.43394792378535,1.3422777575891132
228.22071923196995,79.76979902054154,2.8609915285508087
175.94655209292583,25.42155592985365,6.9211559110866245
144.07937772309174,62.67497291089639,2.2988343038923396
38.288455065742326,57.388725322803,0.6671773044335014
38.28269036035243,83.36662249043297,0.4592088442199478
14.881983308199672,90.65566251788542,0.16415944569666138
208.0160988402095,1.7095987619999873,121.67539159706706
144.66648780662692,67.56498194634987,2.1411459551857748
170.22934609325486,5.657662012413038,30.08828482856838
5.919694136696785,55.11143717519691,0.10741316939128859
232.80845466671664,29.11945653984598,7.994945041235582
199.9537911513008,31.02427165245305,6.445076080794655
51.749047452108,35.61937109350948,1.4528343949772222
44.456167162497046,62.31859868043621,0.7133691723471511
44.83367785497068,33.73797158404253,1.3288788789002426
73.71389606732951,73.4035555337329,1.0042278678647112
126.41678716010485,40.75047486460004,3.1022162951510337
104.23485945546567,7.301143430840883,14.276511678316774
70.60376450733202,78.48410432716867,0.8995931738357276
147.23284183864868,28.932953296974247,5.088759530609203
34.339032695838,43.560304520126635,0.7883102075186817
70.82257099991713,68.7016663805792,1.0308712252711454
88.56048054719231,33.57938763629684,2.6373465027535214
110.00072622787158,6.130272786598205,17.943855038286625
188.65705477293025,37.705144177774955,5.003483182120622
48.722033935847975,94.4726339780832,0.5157264266300763
123.90203078085317,64.35257253120653,1.9253625132199537
142.58708195802814,67.3121752923871,2.1182955585474077
12.101648640079457,63.41207428694516,0.19084139379069107
146.20321960444377,20.29971782646396,7.20222915679371
41.755265561262675,42.124219478176876,0.9912412877559584
16.547330723481807,75.21850993715017,0.21999014255012694
227.78364340354665,10.586603306539335,21.516215995629583
231.78605590481968,28.14635122092637,8.235030327216638
194.2069661998342,27.993751292352435,6.937511309993287
73.80269083243559,43.485883295653345,1.6971643494203228
24.343635247525746,98.04668972374742,0.24828615138476817
164.5316933364055,7.216503395040283,22.799364779552924
106.1964460037647,52.11074894086921,2.0378990546512252
30.167138127902138,18.34678586021494,1.6442737358874215
119.34728151659357,97.08231626826954,1.2293411004615795
9.218856546537197,11.773698720382688,0.7830042848452937
218.32757609682892,40.65829973497833,5.369815696178799
62.848415602404046,73.91955599104331,0.8502271795303974
159.3428259606017,70.6031655887308,2.256879342900666
75.49894718536922,42.56149937094626,1.7738789352169073
125.29625706149679,34.979154711295465,3.582026441051651
131.66375676304384,40.062431666010625,3.286464432830439
45.18021487060096,26.795488184284608,1.686112772414383
232.7307260357295,20.930627401326582,11.119147150886603
186.25674478330637,48.56244990710955,3.8354066802556095
225.5402470338412,27.21910872872693,8.286099639838941
214.86373675220807,29.102435657276388,7.383015610189534
143.89809493584934,65.84722831571843,2.1853326042198704
221.32794217052492,96.86946450413927,2.2848060872791085
22.14970799040876,60.56190145565782,0.3657366670798195
47.8399041181757,8.159456972964144,5.86312352362299
11.809322049618597,8.020569578479664,1.4723794780491273
78.75394905242018,95.16661047413382,0.8275376065203607
93.8938722357862,30.080433635579695,3.1214268176216313
65.85241859396112,9.660665115206305,6.816551221748341
199.0682646873111,60.104936421462966,3.3120119001777284
86.26404507976784,62.55305343988148,1.3790541042520734
68.143347815284,65.02622960180948,1.0479363209671284
130.70436387482138,27.10650177182536,4.82188240205441
34.68088976896827,2.003513079340266,17.310039114088685
192.7250784002155,96.51902926071995,1.9967573221195691
18.817603839465228,25.463858046264697,0.7389926461762376
236.86597784752362,67.76461566122848,3.495422729639216
185.56649986190112,70.8096720529316,2.620637753034452
48.493047886667206,61.19573799940883,0.7924252484239289
2.3197859925409734,31.634285724257996,0.07333138521797257
195.89528140070536,27.474077249524544,7.1301860157685715
169.9389051795805,59.96799412891896,2.8338267378803184
175.23271316179597,86.67651554436331,2.0216861748682926
185.33361285794103,94.70000602787786,1.9570602012779428
18.696671764447597,11.037627538173885,1.6939031236363733
86.67330912208115,15.905446953473126,5.449284724636745
28.692705226506,94.50125774891643,0.30362246926639447
207.28171878426684,73.78525521931186,2.8092566484748684
149.96825231178633,88.35788557056242,1.6972820404583133
80.08462793978316,20.661947096466644,3.8759477781006546
16.190445718359648,58.964794175385485,0.27457817744945606
75.32477489004327,70.26338964453863,1.0720344587858643
78.71881396439254,68.17113260197378,1.1547235752118539
175.3758766227973,41.11109324123646,4.265901555906244
153.37623565389595,2.0317917232851936,75.48816834724708
213.04384547574205,58.50114265202418,3.6417040047058054
113.85936711370589,25.68360314837107,4.433153964260937
29.583024779254107,45.30029749121759,0.6530426160002458
171.4655041462958,95.77931100083983,1.7902144247497493
182.8276266194385,40.20401410542225,4.547496828053814
135.1452502191096,84.06025986311046,1.6077186822785163
185.26115600914008,19.259790272050488,9.619064039237657
119.01714753108939,67.40981955349037,1.7655758214372328
125.93314622229659,97.71219196667488,1.288817123918851
103.18230338769337,10.638363536857211,9.699076651236108
7.07517129183875,1.3278342516056052,5.3283542605438265
26.786051051399763,43.64148786694513,0.6137749274970988
8.511575379129486,9.716235563611036,0.876015749454119
153.1020882920435,74.96424279278502,2.0423348864504094
76.13107947724208,91.49759205293161,0.8320555521636027
122.54839518836397,43.6850867845215,2.805268438468235
217.90838726833624,26.241808394466375,8.3038632091486
60.580842766581114,43.723130241157676,1.3855559387546972
99.08151860551551,72.4830578760751,1.3669610735092887
181.57672211178863,1.4008890772469123,129.6153457550194
55.682761552497766,59.15067195372737,0.9413715806315355
19.398198449081526,61.52252264629422,0.315302390323066
70.25059724639056,63.949980566145584,1.0985241375285177
39.53188765370706,24.581196958097284,1.6082165453983264
223.19773890987497,71.54824597612361,3.119541728309571
194.14077071589566,9.593452890011752,20.236798256238462
152.3834978059912,20.327398478446682,7.496458436015054
209.27908105486452,87.80826964212095,2.3833641399360292
193.07762637888837,74.00295349729335,2.6090529803780083
45.59024407376256,1.8676826241288524,24.41005954907747
214.3216006391047,25.21343790679512,8.500292638844947
129.9027958178405,21.833445057819873,5.949715927735119
193.97819708421093,27.44522963967877,7.067829259616329
215.16582068171488,25.132197142848696,8.561361327015524
77.00283051827546,6.721366426413151,11.456425023292166
27.302409962114744,46.16458140138362,0.5914146545536846
55.476503847524064,73.40698074122344,0.7557388042302347
103.07876148167526,60.86980660938492,1.6934300800913429
196.50552905547585,67.45073102550894,2.9133194862063116
206.71460939826608,8.574343264355795,24.10850639227317
2.661559196954578,95.17332566259033,0.027965390285828312
123.06860531603822,83.92993746738097,1.4663254737186995
100.76122975255818,80.60648669031843,1.2500387238023676
54.083766702504526,82.38688860165587,0.6564608473564507
29.64782279275019,93.30469555920975,0.31775274132839465
81.69002596546709,54.65326962831292,1.494696045104461
226.35541923509209,20.428060777828776,11.080612188150665
78.2455007529605,61.869968981327844,1.2646765796274237
124.9909585966645,74.41670861995993,1.6796087990800983
169.0215311759475,73.92278063872553,2.2864606785016295
87.90747496865126,52.38417790460457,1.6781302768316269
233.2559177703096,7.3116425736910164,31.90198582868621
231.0249034911646,37.425737373797716,6.172888490713034
61.17596870226203,92.11627754210406,0.664116813386212
119.84239290828012,58.65266652086389,2.0432556611155923
72.90991604620795,54.064028353943485,1.3485845998911739
69.07687815621476,27.250924681028255,2.5348452929490937
9.815980417733337,37.1606675316996,0.2641497332995941
146.68587582119534,89.58693587074035,1.6373578847795358
121.1402865516979,66.81307322892016,1.8131225027868065
13.303421548747455,78.84500916185712,0.16872877167706965
67.59650495255013,45.70736959523168,1.4788972883620497
218.07554674603023,63.20959833588771,3.4500384828773107
58.255291869406406,25.21416906994915,2.310418864400987
35.62987442980232,70.69335261320688,0.5040060078172891
117.97920970633756,43.046332703482065,2.740749380882662
236.57045853243358,44.53327872406719,5.312217409327722
58.8512098912486,65.10757129539972,0.9039073140086064
161.64039583000496,93.6599218361582,1.725822450639739
183.0270880635635,6.868631487557781,26.646805611148142
57.79537301418352,82.56195211602726,0.7000243033614517
175.04370731823442,29.592119486013214,5.915213589245247
88.90016871990152,44.66998572338459,1.9901544018932285
152.1210935118655,2.6803762131133912,56.75363509332491
152.41360087185384,30.454084744514148,5.004701410352149
129.05014949386728,50.51180864169798,2.5548510925291863
22.579255043003585,6.089519696070182,3.7078876775084426
200.63729644582787,49.36402507362493,4.064443613473243
77.66643552824486,92.74750757141352,0.837396470934202
45.577923985565164,10.98662520172662,4.148491747802801
10.745258831588576,76.56185244351268,0.14034742484210952
142.2234134219898,41.26226981091127,3.4468150703716414
162.9378824803055,65.68978459517163,2.4804143214115797
4.964491113757621,26.393541499530322,0.18809492139756862
123.39024093352815,16.36948012286515,7.537822826833377
55.13249027230717,16.466030119987032,3.348256372092109
